t_z,z_t_puf1,z_t_puf2
6.09375e-11,6.521368546022691e-05,5.7217966467183814e-05
6.25e-11,6.531186880978454e-05,5.703804628373655e-05
6.40625e-11,6.465494133433192e-05,5.732616577449159e-05
6.5625e-11,6.472349182614459e-05,5.721399913381679e-05
6.718750000000001e-11,6.47046110860282e-05,5.743236696616866e-05
6.875000000000001e-11,6.377223841101043e-05,5.765587273316606e-05
7.03125e-11,6.326657201749465e-05,5.766586102927817e-05
7.1875e-11,6.304934233640449e-05,5.84102654614591e-05
7.34375e-11,6.277318659587555e-05,5.902448926459106e-05
7.5e-11,6.220057492283789e-05,5.940089567977e-05
